SMILE	Compound_IDs	Class
O=C1N=C(CCCN2CCN(C3=CC=CC(Cl)=C3)CC2)NC2=CC=CC=C12	50433096, CHEMBL2377259	0
O=C1N=C(CCCN2CCN(C3=CC=CC=C3)CC2)NC2=CC=CC=C12	50151031, CHEMBL189500	1
O=C1N=C(N2CC(N3CC=C(C4=CC=CC=C4)CC3)C2)NC2=CC=CC=C12	CHEMBL400581, 50220881	0
O=C1N=C(N2CCC(N3CC=C(C4=CC=CC=C4)CC3)C2)NC2=CC=CC=C12	CHEMBL399635, 50220872	0
O=C1N=C(N2CCC(N3CC=C(C4=CC=CC=C4)CC3)CC2)NC2=CC=CC=C12	CHEMBL249220, 50220871	0
O=C1N=C(N2CCN(CC3=CC=NC=C3)CC2)NC2=C1CCCC2	CHEMBL3593715, 50104286	0
O=C1N=C(NCCN2CCN(C3=NNC4=CC=CC=C34)CC2)NC2=CC=CC=C12	50416361, CHEMBL1171304	1
O=C1N=C(SCCN2CCN(C3=CC=CC=N3)CC2)NC2=CC=CC=C12	50540757, CHEMBL4460557	1
O=C1N=C(SCCN2CCN(CCCC3=NC(C4=CC=CC=C4)=NO3)CC2)NC2=CC=CC=C12	CHEMBL4648016, 50540759	0
O=C1N=C(SCCN2CCN(CCCOC3=CC=C(C4=CC=CC=C4)C=C3)CC2)NC2=CC=CC=C12	CHEMBL4642139, 50540758	0
O=C1N=C([C@H]2CC[C@@H](N3CC=C(C4=CC=CC=C4)CC3)CC2)NC2=CC=CC=C12	CHEMBL250211, 50220870	0
O=C1N=C([C@H]2CC[C@H](N3CC=C(C4=CC=CC=C4)CC3)CC2)NC2=CC=CC=C12	CHEMBL250023, 50220857	0
O=C1N=C2C=CC=CC2=C2C=CNC=C21	50130584	0
O=C1N=C2C=CNC=C2C2=CC=CC=C12	50130579	0
O=C1N=CNC2=C(C(F)(F)F)C=CC=C12	CHEMBL1949856	0
O=C1N=CNC2=C(Cl)C=CC=C12	50365147, CHEMBL1949855	0
O=C1N=CNC2=C(F)C=CC=C12	CHEMBL1949854	0
O=C1N=CNC2=C1SC=C2	CHEMBL1891423	0
O=C1N=CNC2=CC(C(F)(F)F)=CC=C12	50365144, CHEMBL1949850	0
O=C1N=CNC2=CC=C(Cl)C=C12	CHEMBL1949844	0
O=C1N=CNC2=CC=C(F)C=C12	50365137, CHEMBL1949843	0
O=C1N=CNC2=CC=C(I)C=C12	CHEMBL1949845	0
O=C1N=CNC2=CC=C(O)C=C12	CHEMBL1949846	0
O=C1N=CNC2=CC=C([N+](=O)[O-])C=C12	CHEMBL1373905	0
O=C1N=CNC2=CC=CC(Cl)=C12	50365135, CHEMBL1949841	0
O=C1N=CNC2=CC=CC(F)=C12	50365134, CHEMBL1949840	0
O=C1N=CNC2=CC=CC=C12	CHEMBL266540, 27504	0
O=C1N=NC(CC2=CC=C(F)C(Br)=C2)=C2NC=CC=C21	214351, CHEMBL3966359	0
O=C1N=NC(CC2=CC=C(F)C(Cl)=C2)=C2NC=CC=C21	214307, CHEMBL3943960	0
O=C1N=NC(CC2=CC=C(F)C=C2)=C2NC=CC=C21	214306, CHEMBL3973462	0
O=C1NC(=O)/C(=C/C2=CN(CC3=CC=C(Cl)C=C3Cl)C3=CC=CC=C23)S1	50249350, CHEMBL4065625	0
O=C1NC(=O)/C(=C/C2=CN(CC3=CC=C(F)C=C3)C3=CC=CC=C23)S1	50249339, CHEMBL4090218	0
O=C1NC(=O)/C(=C/C2=CN(CC3=CC=CC(C(F)(F)F)=C3)C3=CC=CC=C23)S1	50249372, CHEMBL4072184	0
O=C1NC(=O)/C(=C/C2=CN(CC3=CC=CC(Cl)=C3)C3=CC=CC=C23)S1	50249368, CHEMBL4101990	0
O=C1NC(=O)/C(=C/C2=CN(CC3=CC=CC=C3Cl)C3=CC=CC=C23)S1	50249369, CHEMBL4105580	0
O=C1NC(=O)C2=C1C1=C(CCC1)C1=C2C2=CC(C3=CSC(C4=CC=NO4)=N3)=CC=C2N1	50197594, CHEMBL245558	1
O=C1NC(=O)C2=C1C1=C(CCC1)C1=C2C2=CC(C3=CSC(CNC(=O)C4CC4)=N3)=CC=C2N1	50197595, CHEMBL246548	1
O=C1NC(=O)C2=C1C1=C(CCC1)C1=C2C2=CC(C3=CSC(CNC(=O)C4CCCC4)=N3)=CC=C2N1	50197603, CHEMBL246750	1
O=C1NC(=O)C2=C1C1=C(CCC1)C1=C2C2=CC(C3=CSC(CNC4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=N3)=CC=C2N1	CHEMBL245559, 50197588	1
O=C1NC(=O)C2=C1C1=C(CCC1)C1=C2C2=CC=CC=C2N1	50177482, CHEMBL204250	1
O=C1NC(=O)C2=C1C1=C(CCC1)C1=C2C=CN1	50177478, CHEMBL201907	1
O=C1NC(=O)C2=C1C1=C(CCCC1)C1=C2C2=CC=CC=C2N1	50177484, CHEMBL381303	0
O=C1NC(=O)C2=C1C1=C(CCO1)C1=C2C2=CC=CC=C2N1	50177474, CHEMBL202537	0
O=C1NC(=O)C2=C1C=CC1=C2C2=CC=CC=C2N1	CHEMBL370869, 50177477	0
O=C1NC(=O)C2=C1C=CC1=C2C=CN1	CHEMBL373066, 50177472	0
O=C1NC(=O)C2=C1C=CC1=C2CCC1	CHEMBL381280, 50177480	0
O=C1NC(=O)C2=C3C1=CC=CC3=CC=C2	CHEMBL339586, 50106194	0
O=C1NC(=O)C2=CC=CC=C2/C1=C\C1=CC=C(F)C=C1	50445851, CHEMBL3105412	0
O=C1NC(=O)C2=CC=CC=C2/C1=C\NC1=CC=CC=C1N1CCCCC1	CHEMBL3105411	0
O=C1NC(=O)C2=CC=CC=C2C1=CNC1=CC=CC=C1N1CCCCC1	50445852	0
O=C1NC(=O)C2=CC=CC=C2N1	CHEMBL421646, 50106196	0
O=C1NC(=O)N(CCCCN2CC=C(C3=CC=CC=C3)CC2)C2=CC=CC(F)=C12	27714, CHEMBL361054	1
O=C1NC(=O)N(CCCCN2CC=C(C3=CC=CC=C3)CC2)C2=CC=CC=C12	27713	0
O=C1NC(=O)N(CCCCN2CCN(C3=NC=CC=N3)CC2)C2=C1CCCC2	CHEMBL110682	0
O=C1NC(CC2=CC=CC=C2)C(=O)N1C1=CC(CC2=NNC(=O)C3=C2CCCC3)=CC=C1F	214550, CHEMBL3945778	1
O=C1NC(CC2=CC=CC=C2)C(=O)N1C1=CC(CC2=NNC(=O)C3=C2NCCC3)=CC=C1F	214498, CHEMBL3976097	1
O=C1NC(CCCN2CC=C(C3=CC=CC=C3)CC2)=NC2CCCC12	CHEMBL370207	0
O=C1NC(CCCN2CC=C(C3=CC=CC=C3)CC2)=NC2CCCCC12	CHEMBL193336	1
O=C1NC(CCCN2CC=C(C3=CC=CC=C3)CC2)=NC2CCCCCC12	CHEMBL193679	0
O=C1NC(CCCN2CC=C(C3=CC=CC=C3)CC2)=NC2CCNCC12	CHEMBL370171	0
O=C1NC(CCCN2CC=C(C3=CC=CC=C3)CC2)=NC2CCOCC12	CHEMBL197469	0
O=C1NC(CCCN2CC=C(C3=CC=CC=C3)CC2)=NC2CCSCC12	CHEMBL195758	1
O=C1NC(CCCl)OC2=CC=CC=C12	50106191, CHEMBL124815	0
O=C1NC(SCCN2CCN(CCSC3=NC4=CC=CC=C4C(=O)N3)CC2)=NC2=CC=CC=C12	CHEMBL4638701, 50540762	1
O=C1NC2=C(C3=NN=C(/C=C/C4=CC=CC=C4)O3)C=CC=C2C(=O)C2=CC=CC=C12	CHEMBL4209548, 50455180	0
O=C1NC2=C(C3=NN=C(C4=CC=CC=C4Cl)O3)C=CC=C2C(=O)C2=CC=CC=C12	50455177, CHEMBL4209677	0
O=C1NC2=C(C3=NN=C(COC4=CC=CC=C4)O3)C=CC=C2C(=O)C2=CC=CC=C12	CHEMBL4214589, 50455178	1
O=C1NC2=C(C=CS2)C2=CC=CC=C12	CHEMBL3108871	0
O=C1NC2=C(CC3=CC(F)=CC=C32)C2=CC=CC=C12	27513, CHEMBL190895	0
O=C1NC2=C(CC3=CC(S(=O)(=O)N4C=CN=C4)=C(F)C=C32)C2=CC=CC=C12	27530, CHEMBL433965	0
O=C1NC2=C(CC3=CC(S(=O)(=O)NCCCN4C=CN=C4)=CC=C32)C2=CC=CC=C12	CHEMBL364691, 27526	0
O=C1NC2=C(CC3=CC(S(=O)(=O)NCCCN4CCOCC4)=C(F)C=C32)C2=CC=CC=C12	27528, CHEMBL365086	1
O=C1NC2=C(CC3=CC(S(=O)(=O)NCCCN4CCOCC4)=CC=C32)C2=CC=CC=C12	CHEMBL426270, CHEMBL190434, 27525	1
O=C1NC2=C(CC3=CC(S(=O)(=O)NCCCNN4CCOCC4)=C(F)C=C32)C2=CC=CC=C12	CHEMBL189695	0
O=C1NC2=C(CC3=CC(S(=O)(=O)NN4CCOCC4)=C(F)C=C32)C2=CC=CC=C12	27529	0
O=C1NC2=C(CC3=CC(S(=O)(=O)O)=CC=C32)C2=CC=CC=C12	CHEMBL372717, 27531	0
O=C1NC2=C(CC3=CC([N+](=O)[O-])=CC=C32)C2=CC=CC=C12	CHEMBL187834, 27511	0
O=C1NC2=C(CC3=CC=C(F)C=C32)C2=CC=CC=C12	27512, CHEMBL370045	0
O=C1NC2=C(CC3=CC=C([N+](=O)[O-])C=C32)C2=CC=CC=C12	CHEMBL370673, 27510	0
O=C1NC2=C(CC3=NNN=N3)C3=CC=CC=C3N2C2=CC=CC=C12	CHEMBL1649756, 50335639	1
O=C1NC2=C(CCCC2)C2=CC=CC=C12	50131021, CHEMBL83760	0
O=C1NC2=C(CCN(S(=O)(=O)CCN3CCC(N4CCCC4)CC3)C2)C2=CC=CC=C12	CHEMBL83432, 50131010	0
O=C1NC2=C(CCN(S(=O)(=O)CCN3CCCCC3)C2)C2=CC=CC=C12	CHEMBL313782, 50131002	0
O=C1NC2=C(CCNC2)C2=CC=CC=C12	CHEMBL83224, 50131003	1
O=C1NC2=C(CN(S(=O)(=O)CCN3CCC(N4CCCC4)CC3)CC2)C2=CC=CC=C12	CHEMBL82940, 50131008	0
O=C1NC2=C(CN(S(=O)(=O)CCN3CCCCC3)CC2)C2=CC=CC=C12	CHEMBL84265, 50131022	0
O=C1NC2=C(CNCC2)C2=CC=C(F)C=C12	50131015, CHEMBL444846	1
O=C1NC2=C(CNCC2)C2=CC=CC=C12	50131012, CHEMBL84979	1
O=C1NC2=C(N=C3C4=CC=CC=C4C=CN32)C2=CC=CC=C12	50304569, CHEMBL594216	0
O=C1NC2=C(N=C3C=C(Cl)C=CN32)C2=CC=CC=C12	50304565, CHEMBL594214	0
O=C1NC2=C(N=C3C=C(S(=O)(=O)NCCCN4CCOCC4)C=CN32)C2=CC=CC=C12	CHEMBL594651, 50304572	1
O=C1NC2=C(N=C3C=CC(Br)=CN32)C2=CC=CC=C12	CHEMBL594679	0
O=C1NC2=C(N=C3C=CC(Cl)=CN32)C2=CC=CC=C12	CHEMBL594453	0
O=C1NC2=C(N=C3C=CC=CN32)C2=CC=CC=C12	50304573, CHEMBL596091	0
O=C1NC2=C(N=C3C=NC=CN32)C2=CC=CC=C12	50304567, CHEMBL611629	0
O=C1NC2=C(N=C3N=CC=CN32)C2=CC=CC=C12	50304568, CHEMBL594215	0
O=C1NC2=C([N+](=O)[O-])C=CC=C2C2=CC=CC=C12	CHEMBL45904, 50101117	0
O=C1NC2=CC(C3=CC=C(Br)C=C3)=NN2C2=CC=CC=C12	50295191, CHEMBL556897	0
O=C1NC2=CC(C3=CC=C(Cl)C=C3)=NN2C2=CC=CC=C12	50295184, CHEMBL563751	0
O=C1NC2=CC(C3=CC=CC(Br)=C3)=NN2C2=CC=CC=C12	CHEMBL550557, 50295189	0
O=C1NC2=CC(C3=CC=CC(Cl)=C3)=NN2C2=CC=CC=C12	50295185, CHEMBL550556	0
O=C1NC2=CC(C3=CC=CC=C3)=NN2C2=CC=CC=C12	CHEMBL571223, 50295211	1
O=C1NC2=CC(C3=CC=CO3)=NN2C2=CC=CC=C12	CHEMBL550788, 50295175	0
O=C1NC2=CC(C3=CC=CS3)=NN2C2=CC=CC=C12	CHEMBL550787, 50295208	0
O=C1NC2=CC(C3=NNN=N3)=CC=C2C2=CC=CC=C12	CHEMBL3696943, 165201	1
O=C1NC2=CC(C3CCCCC3)=NN2C2=CC=CC=C12	CHEMBL550369, 50295178	0
O=C1NC2=CC(CC3=NNN=N3)=CC=C2C2=C1CCCN2	130177, CHEMBL3649798	0
O=C1NC2=CC(CN3C4CCC3CN(C3=CC=C(Cl)N=N3)C4)=CC=C2C2=C1CCCN2	419822	1
O=C1NC2=CC(CN3C4CCC3CN(C3=CN=CC=N3)C4)=CC=C2C2=C1CCCN2	419820	1
O=C1NC2=CC(CN3C=CC=C3)=CC=C2C2=C1CCCN2	130147, CHEMBL3649769	0
O=C1NC2=CC(CN3C=CN=C3)=CC=C2C2=C1CCCN2	130146, CHEMBL3649768	0
O=C1NC2=CC(CN3CC=C(C4=CC=CC=C4)CC3)=CC=C2C2=CC=CC=C12	50171741, CHEMBL198355	1
O=C1NC2=CC(CN3CCCC3)=CC=C2C2=C1CCCN2	130126, CHEMBL3649749	1
O=C1NC2=CC(CN3CCCC3)=CC=C2N2C=CC=C12	CHEMBL571234, 50297829	1
O=C1NC2=CC(CN3CCCC3)=CC=C2N2C=CN=C12	CHEMBL555350, 50297841	0
O=C1NC2=CC(CN3CCCC3)=CC=C2N2CCCC12	CHEMBL540734, 50297845	1
O=C1NC2=CC(CN3CCCC3)=CC=C2N2CCCCC12	CHEMBL550336, 50297847	1
O=C1NC2=CC(CN3CCCCC3)=CC=C2C2=C1CCCN2	130130, CHEMBL3649753	0
O=C1NC2=CC(CN3CCCCC3)=CC=C2N2C=CC=C12	CHEMBL556241, 50297828	1
O=C1NC2=CC(CN3CCN(C4=CC(C(F)(F)F)=CC=N4)CC3)=CC=C2C2=C1CCCN2	419749	1
O=C1NC2=CC(CN3CCN(C4=CC5=CNN=C5C=C4)CC3)=CC=C2C2=C1CCCN2	419813	1
O=C1NC2=CC(CN3CCN(C4=CC=C(C(F)(F)F)C(Cl)=C4)CC3)=CC=C2C2=C1CCCN2	419780	0
O=C1NC2=CC(CN3CCN(C4=CC=C(C(F)(F)F)C=C4)CC3)=CC=C2C2=C1CCCN2	419777	1
O=C1NC2=CC(CN3CCN(C4=CC=C(C(F)(F)F)C=C4Cl)CC3)=CC=C2C2=C1CCCN2	419779	0
O=C1NC2=CC(CN3CCN(C4=CC=C(C(F)(F)F)C=N4)CC3)=CC=C2C2=C1CCCN2	419783	1
O=C1NC2=CC(CN3CCN(C4=CC=C(Cl)C=N4)CC3)=CC(F)=C2C2=C1CCCN2	419841	0
O=C1NC2=CC(CN3CCN(C4=CC=C(Cl)C=N4)CC3)=CC=C2C2=C1CCCN2	419782	1
O=C1NC2=CC(CN3CCN(C4=CC=C(Cl)N=N4)CC3)=CC(F)=C2C2=C1CCCN2	419843	1
O=C1NC2=CC(CN3CCN(C4=CC=C(Cl)N=N4)CC3)=CC=C2C2=C1CCCN2	419755	1
O=C1NC2=CC(CN3CCN(C4=CC=C(F)C=C4)CC3)=CC(F)=C2C2=C1CCCN2	419834	1
O=C1NC2=CC(CN3CCN(C4=CC=C(F)C=C4)CC3)=CC=C2C2=C1CCCN2	419710	1
O=C1NC2=CC(CN3CCN(C4=CC=C(F)C=N4)CC3)=CC(CO)=C2C2=C1CCCN2	419703	1
O=C1NC2=CC(CN3CCN(C4=CC=C(F)C=N4)CC3)=CC(F)=C2C2=C1CCCN2	419831	1
O=C1NC2=CC(CN3CCN(C4=CC=C([N+](=O)[O-])C(F)=C4)CC3)=CC=C2C2=C1CCCN2	419781	1
O=C1NC2=CC(CN3CCN(C4=CC=C([N+](=O)[O-])C=C4F)CC3)=CC(F)=C2C2=C1CCCN2	419828	1
O=C1NC2=CC(CN3CCN(C4=CC=C([N+](=O)[O-])C=C4F)CC3)=CC=C2C2=C1CCCN2	419721	1
O=C1NC2=CC(CN3CCN(C4=CC=C5C=CNC5=C4)CC3)=CC=C2C2=C1CCCN2	419812	1
O=C1NC2=CC(CN3CCN(C4=CC=C5C=NNC5=C4)CC3)=CC=C2C2=C1CCCN2	419814	1
O=C1NC2=CC(CN3CCN(C4=CC=C5CCOC5=N4)CC3)=CC=C2C2=C1CCCN2	419818	1
O=C1NC2=CC(CN3CCN(C4=CC=C5ON=CC5=C4)CC3)=CC=C2C2=C1CCCN2	419815	1
O=C1NC2=CC(CN3CCN(C4=CC=CC=N4)CC3)=CC(CO)=C2C2=C1CCCN2	419701	1
O=C1NC2=CC(CN3CCN(C4=CC=CC=N4)CC3)=CC(F)=C2C2=C1CCCN2	419829	1
O=C1NC2=CC(CN3CCN(C4=CC=CC=N4)CC3)=CC=C2C2=C1CCCN2	419748	1
O=C1NC2=CC(CN3CCN(C4=CN=CC=N4)CC3)=CC(F)=C2C2=C1CCCN2	419840	1
O=C1NC2=CC(CN3CCN(C4=CN=CC=N4)CC3)=CC=C2C2=C1CCCN2	419754	1
O=C1NC2=CC(CN3CCN(C4=NC5=CC(Cl)=CC=C5O4)CC3)=CC=C2C2=C1CCCN2	419809	1
O=C1NC2=CC(CN3CCN(C4=NC5=CC=CN=C5O4)CC3)=CC=C2C2=C1CCCN2	419817	1
O=C1NC2=CC(CN3CCN(C4=NC5=NC=CC=C5O4)CC3)=CC=C2C2=C1CCCN2	419816	1
O=C1NC2=CC(CN3CCN(C4=NC=C(Cl)C=C4Cl)CC3)=CC=C2C2=C1CCCN2	419756	1
O=C1NC2=CC(CN3CCN(C4=NC=CC=C4C(F)(F)F)CC3)=CC=C2C2=C1CCCN2	419750	1
O=C1NC2=CC(CN3CCN(C4=NC=CS4)CC3)=CC=C2C2=C1CCCN2	419760	1
O=C1NC2=CC(CN3CCOCC3)=CC=C2C2=C1CCCN2	130131, CHEMBL3649754	0
O=C1NC2=CC(CN3CCOCC3)=CC=C2C2=CC=CC=C12	50171733, CHEMBL194535	1
O=C1NC2=CC(CN3C[C@@H]4C[C@H]3CN4C3=CC=C(Cl)N=N3)=CC(F)=C2C2=C1CCCN2	419825	1
O=C1NC2=CC(CN3C[C@@H]4C[C@H]3CN4C3=CC=C([N+](=O)[O-])C=C3F)=CC=C2C2=C1CCCN2	419824	1
O=C1NC2=CC(CN3C[C@@H]4C[C@H]3CN4C3=CN=CC=N3)=CC(F)=C2C2=C1CCCN2	419826	1
O=C1NC2=CC(CNC3CC3)=CC=C2N2C=CC=C12	CHEMBL553676, 50297827	1
O=C1NC2=CC(CNCC3=CC=CC=C3)=CC=C2N2C=CC=C12	CHEMBL562287, 50297831	0
O=C1NC2=CC(CNCCCN3CCOCC3)=CC=C2N2C=CC=C12	CHEMBL538642, 50297834	1
O=C1NC2=CC(CNCCN3CCCC3)=CC=C2N2C=CC=C12	CHEMBL539979, 50297833	0
O=C1NC2=CC(CO)=CC=C2C2=C1C=CS2	CHEMBL1652713, 50335642	0
O=C1NC2=CC(Cl)=CC=C2C1C1CCN(C(=O)CCCC2=NC(=O)C3=CC=CC=C3N2)CC1	259565	0
O=C1NC2=CC(Cl)=CC=C2C2=CC=C(Cl)C=C12	50101121, CHEMBL298450	0
O=C1NC2=CC(OCCN3CCCCC3)=CC=C2C2=C1CCCN2	130117, CHEMBL3649740	0
O=C1NC2=CC(S(=O)(=O)O)=CC=C2C2=CC=C(F)C=C12	CHEMBL46137, 50101114	1
O=C1NC2=CC([N+](=O)[O-])=CC=C2C2=CC=C([N+](=O)[O-])C=C12	CHEMBL47846	0
O=C1NC2=CC=C(CCCCN3CC=C(C4=CC=CC=C4)CC3)C=C2C2=CC=CC=C12	50171737, CHEMBL196504	0
O=C1NC2=CC=C(CCCN3CC=C(C4=CC=CC=C4)CC3)C=C2C2=CC=CC=C12	CHEMBL194482, 27718	1
O=C1NC2=CC=C(CCN3CC=C(C4=CC=CC=C4)CC3)C=C2C2=CC=CC=C12	CHEMBL480234, 50255502	1
O=C1NC2=CC=C(CN3CCCC3)C=C2N2C=CC=C12	CHEMBL555752, 50297837	1
O=C1NC2=CC=C(CN3CCCCC3)C=C2N2C=CC=C12	CHEMBL549597, 50297836	1
O=C1NC2=CC=C(CNC3CC3)C=C2N2C=CC=C12	CHEMBL549596, 50297835	1
O=C1NC2=CC=C(N3CCC(N4CCCC4)CC3)N=C2C2=CC=CC=C12	CHEMBL543394, 50130570	1
O=C1NC2=CC=C(N3CCN(CC4CC4)CC3)N=C2C2=CC=CC=C12	50130567, CHEMBL108431	1
O=C1NC2=CC=C(N3CCNCC3)N=C2C2=CC=CC=C12	50130568, CHEMBL107284	1
O=C1NC2=CC=C(N3C[C@H]4C[C@@H]3CN4)N=C2C2=CC=CC=C12	CHEMBL1160877, 50130578	1
O=C1NC2=CC=C(NCCN3CCOCC3)N=C2C2=CC=CC=C12	50130588, CHEMBL107709	0
O=C1NC2=CC=C(O)C=C2C2=C1CSCC2	CHEMBL1091710, 50314481	1
O=C1NC2=CC=C(OC3CCCNC3)C=C2C2=C1CSCC2	50314492, CHEMBL1093295	1
O=C1NC2=CC=C(OC3CCN(C4=CC=CC=C4)CC3)C=C2C2=C1CSCC2	50314488, CHEMBL1090018	0
O=C1NC2=CC=C(OC3CCN(CC4=CC=CC=C4)CC3)C=C2C2=C1CSCC2	50314489, CHEMBL1090019	1
O=C1NC2=CC=C(OC3CCN(CCC4=CC=CC=C4)CC3)C=C2C2=C1CSCC2	50314490, CHEMBL1090020	1
O=C1NC2=CC=C(OC3CCN(CCN4CCCCC4)CC3)C=C2C2=C1CSCC2	50314487, CHEMBL1089332	0
O=C1NC2=CC=C(OC3CCN(CCO)CC3)C=C2C2=C1CSCC2	CHEMBL1092144, 50314485	1
O=C1NC2=CC=C(OCCCCN3CCCCC3)C=C2C2=C1CCCN2	130111, CHEMBL3649734	0
O=C1NC2=CC=C(OCCN3CCC(C4=CC=CC=C4)CC3)C=C2C2=C1CCCN2	130105, CHEMBL3649728	0
O=C1NC2=CC=C(OCCN3CCCCC3)C=C2C2=C1CCCN2	130099, CHEMBL3649722	0
O=C1NC2=CC=C(OCCN3CCNCC3)C=C2C2=C1CCCN2	130101, CHEMBL3649724	0
O=C1NC2=CC=C(OCCN3CCOCC3)C=C2C2=C1CCCN2	130109, CHEMBL3649732	0
O=C1NC2=CC=C(OCCO)C=C2C2=C1CCCN2	CHEMBL3649729, 130106	0
O=C1NC2=CC=C(S(=O)(=O)NCC(C3=CC=CC=C3)C3=CC=CC=C3)C=C2C2=CC=CC=C12	CHEMBL297200	0
O=C1NC2=CC=C(S(=O)(=O)NCCN3CCCCC3)C=C2C2=CC=CC=C12	CHEMBL540525, 50101105, CHEMBL417002	1
O=C1NC2=CC=C([N+](=O)[O-])C=C2C2=CC=CC=C12	CHEMBL48391, 50101127	0
O=C1NC2=CC=CC=C2C2=CC=CC=C12	CHEMBL45245, 27500	1
O=C1NC2=CC=CC=C2C2=CC=CN=C12	CHEMBL107738	0
O=C1NC2=CC=CC=C2C2=CC=NC=C12	CHEMBL108849	0
O=C1NC2=CC=CC=C2C2=NC=CC=C12	50130581, CHEMBL109064	0
O=C1NC2=CC=CC=C2N2C=CC=C12	CHEMBL555751, 50297826	0
O=C1NC2=CC=CN=C2C2=CC=CC=C12	CHEMBL320031, 50130585	0
O=C1NC2=CC=NC=C2C2=CC=CC=C12	CHEMBL82342	0
O=C1NC2=CN=CC=C2C2=CC=CC=C12	50130590, CHEMBL311091	0
O=C1NC2=NC=CC=C2C2=CC=CC=C12	50130583, CHEMBL110381	0
O=C1NC2CCCCC2C2=CC=CC=C12	50131013, CHEMBL84044	0
O=C1NC=C(C2=CC=CC=C2)C2=CC=CC=C12	CHEMBL1173657, 50322363	0
O=C1NC=CC2=C(Br)C=CC=C12	CHEMBL1173518, 50322360	0
O=C1NC=CC2=C(O)C=CC=C12	CHEMBL338314, 27501	0
O=C1NC=CC2=CC=CC=C12	50068775, CHEMBL339695	1
O=C1NCC2=C1C1=C(CCC1)C1=C2C2=CC(Br)=CC=C2N1	CHEMBL383716, 50179068	1
O=C1NCC2=C1C1=C(CCC1)C1=C2C2=CC(C(=O)N3CCOCC3)=CC=C2N1	50179069, CHEMBL203982	1
O=C1NCC2=C1C1=C(CCC1)C1=C2C2=CC(Cl)=CC=C2N1	50179059, CHEMBL380488	0
O=C1NCC2=C1C1=C(CCC1)C1=C2C2=CC=CC=C2N1	50177476, CHEMBL201931	1
O=C1NCC2=C3C1=CC=CC3=CC=C2	CHEMBL594596, 50306285	0
O=C1NCC2=C3CCCC3=C3NC4=CC=CC=C4C3=C12	50177479, CHEMBL202426	0
O=C1NCC2=CC(CN3CCCC3)=CC=C2N2C=CC=C12	50297844, CHEMBL550269	0
O=C1NCC2=CNC3=C2C1=CC=C3	CHEMBL356104	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC(CC2=NNC(=O)C3=C2CCCC3)=CC=C1F	50427933, CHEMBL2323218	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC(CC2=NNC(=O)C3=CC=CC=C23)=CC=C1F	50427934, CHEMBL2322618	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC=C(C(=O)N2CCCNCC2)C=C1	50306282, CHEMBL592910	0
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC=C(Cl)C=C1	50306279, CHEMBL611049	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC=CC(C(=O)N2CCCNCC2)=C1	50306283, CHEMBL594975	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC=CC(Cl)=C1	50306280, CHEMBL594999	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC=CC=C1	50306271, CHEMBL596168	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1=CC=CC=C1Cl	50306281, CHEMBL603318	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1CCCC1	50306259, CHEMBL593837	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1CCCN1C(=O)C1=CC(CC2=NNC(=O)C3=CC=CC=C23)=CC=C1F	50427930, CHEMBL2323221	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1CCN(C(=O)C2=CC(CC3=NNC(=O)C4=CC=CC=C34)=CC=C2F)CC1	50427929, CHEMBL2323222	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1CCNC1	50306262, CHEMBL593363	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)C1CNC1	50306263, CHEMBL593364	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=C(Br)C=C1	CHEMBL594521, 50306248	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=C(Cl)C=C1	50306242, CHEMBL594976	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=C(OCC2=CC=CC=C2)C=C1	50306249, CHEMBL594522	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=CC(Cl)=C1	50306243, CHEMBL595926	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=CC=C1	50306272, CHEMBL596389	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=CC=C1Cl	50306244, CHEMBL595927	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=CC=N1	50306251, CHEMBL593592	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=CN=C1	50306253, CHEMBL595018	1
O=C1NCC2C3=C(C=CC=C13)CCN2C(=O)CC1=CC=NC=C1	50306252, CHEMBL593593	1
